Tales of Monstrous Madness  Collect the entire "Toki Alley Tales" series.		Yes	Exploration	2.1	5


"It's My Job."	Help Hanbei pick more mushrooms.	Collect more than 5 fresh mushrooms during Attaché in Another Land.	Yes	Commission	3.0	5


Relaxation Therapy	Fulfill the 3 patients' wishes.	Complete each version of Doctor's Orders and do an additional favor for each patient.	Yes	Commission	3.0	5


Up by the Roots	Find and defeat the fleeing Whopperflower	Complete the Whopperflower version of When Flowers Bloom, then follow the Whopperflower and defeat it.	Yes	Commission	3.0	5


Date of Departure	Receive Alexandra's letter...	Obtain the Unsigned Note after completing The Price.	Yes	Exploration	3.0	5


Don't Blame the Mora!	Witness the Gourmet Supremos' adventures in Sumeru...	Complete Gourmet Supremos: Within Our Duties.	Yes	Quest	3.1	5


The Sky is Vast; The Earth...	Help Farghani perform measurements.	Complete all 3 versions of To Measure the World!.	Yes	Commission	3.0	5


Answer Time	Witness Alrani's story in Sumeru.	Complete The Path of Papers.	Yes	Quest	3.0	5


The Random Circumstances of a Rose's Blooming	Help Collei tend to her Sumeru Rose.	Complete For a Rose's Wellbeing.	Yes	Exploration	3.0	5


Where Have You Gone, My Dream?	Witness the tale of Javi and the "dream."	Complete For a Dream I Tarry.	Yes	Quest	3.0	5


Non-Obligatory Request	Find all the items that Gulabgir made for his snakes.	Find all three items in Project Baby.	Yes	Commission	3.0	5


The Ship Has It	Help Rafiq test his ship's hull strength successfully.	Complete the version of Problem Conversion: Loading Capacity after giving Rafiq 5 planks during Problem Conversion: Theory Reliability.	Yes	Commission	3.0	5


What's the Matter?	Enjoy three of Jafar's dishes.	Complete all three versions of Eat and Learn.	Yes	Commission	3.0	5


Scholarly in Sumeru	Answer 6 different questions correctly.	Answer all 6 questions correctly in Akademiya Q&A.	Yes	Commission	3.0	5


One Step Too Far	Slip up in a race against Hilmi...	Lose to Hilmi in a race during Run, Hilmi, Run!.	Yes	Commission	3.1	5


Doctor's Handwriting	Help Maruf make out the prescription correctly.	Give the correct instructions to Maruf during Good Medicine Is Hard to Come By.	Yes	Commission	3.1	5


A Lingering Fragrance	Witness Nermin's tale.	Complete Blooming Sands: Lasting Scent.	Yes	Commission	3.3	5


Swordseeker	Witness the tale of Lan and the "Unseen Razor."	Complete the follow-up version of Where Is the Unseen Razor?.	Yes	Commission	3.3	5


To Walk The Horizon...?	Witness Sun Yu's tale.	Complete The Day the Sword Departs.	Yes	Commission	3.3	5


Office on the Avenue	Witness various miscellaneous matters in the Court of Fontaine.	Complete all 3 versions of Tales From the Court.	Yes	Commission	4.0	5


Not Your Average Joe	Brew a special blend of coffee.	Complete the special blend version of the commission Get a Drink at Least!.	Yes	Commission	4.0	5


Aesthetic Critique	Listen to Depierris' theories regarding "aesthetics."	Complete Aesthetic Critique: Self-Critique.	Yes	Commission	4.0	5


Second Childhood	Play with the kids, and witness their story.	Complete Their Childhood: City Caper.	Yes	Commission	4.0	5


A Sudden Squall	Witness Iaune's work travails.	Complete A Certain Stamp.	Yes	Quest	4.0	5


New Inspiration! New Products!	Help Heinry develop 3 new types of Fonta and try the "experimental drink" once.	Complete Time to Drink.	Yes	Commission	4.1	5


Who Tells You the Truth?	Help Guijarro find new inspiration...?	Complete Qiaoying, the Village of Many Tales	Yes	Quest	4.4	5


The Conformist	Witness a certain story regarding light, shadow and hydrology...	Complete Temporary Acclimatization	Yes	Quest	4.4	5


In Those Ruins of Dreams...	Witness the tale of the Daydream Club.	Complete Daydreams Beyond Space and Time.	Yes	Quest	4.6	5


Saurian's Cradle	Become friends with a little Yumkasaur.	Choose to comfort the Yumkasaurus three times in How to Make Friends.	Yes	Commission	5.0	5


Natlan Academic	Answer all the questions correctly during a round of Keita's questioning	Answer the 3 questions Correctly in Hmm? Natlan?.	Yes	Commission	5.0	5


"Hora, Come Here—"	You've had a little too much fun with Hora...	Play with Hora during Tending to a Tepetlisaurus: In Need of a Trim.	Yes	Commission	5.0	5


Music Never Dies!	Hand over the intact record to Milu Nui.	Defeat all enemies without breaking any crates in the second version of Prophets of Pop.	Yes	Commission	5.0	5


Victory From the Flying Leaves	Reach the destination within the time limit.	Reach a goal in Saurian Versus Mountain within a certain time limit.	Yes	Commission	5.0	5


The Packages Returned	Return all four packages to their owners.	Return 4 lost Packages in Lost Packages Retrieval.	Yes	Exploration	5.0	5


Inspiration Walk	Help Zicheng gather inspiration for poetry...?	Complete the side task during Sharpshooter on Hand.	Yes	Commission	5.0	5


Citius, Altius, Fortius!	Give a perfect training demonstration to Alem.	Dig out buried target mechanisms without being hit during Grow Up Quickly, Littl'Un.	Yes	Commission	5.0	5


Nothing to Lose But Time	Unlock the secrets of two sundials.	Complete Time and Wind.	Yes	Quest	1.0	5


Interview With a Bygone God	Hear the story of a bygone deity.	Complete Treasure Lost, Treasure Found.	Yes	Quest	1.0	5


Crouching Dragon, Hidden Chi	Learn about the tale of the Chi.	Complete The Chi of Yore.	Yes	Quest	1.0	5


Scourge of the Battlefield	Fetch a good price for a treasure found in an ancient ruin...	Complete Nine Pillars of Peace.	Yes	Quest	1.0	5


Shadow Over Luhua Pool	Help Vermeer get the scenery of his dreams.	Talk to Vermeer at the ruins after completing Luhua Landscape.	Yes	Exploration	1.0	5


Ready Player Zero	Play a simple game with Childish Jiang.	Complete A Little Game.	Yes	Quest	1.0	5


Trees Should Blend Their Roots and Shade, for That Is Where the Home Is Made	Witness the story of Yuan Hong's household.	Complete The Tree who Stands Alone.	Yes	Quest	1.0	5


Gears of Destiny	Complete the quest "Bough Keeper: Dainsleif".		Yes	Quest	1.3	5


The Bandit, the Lunatic, and the Pitch-Black Enigma	Uncover the Grand Thief's fate.	Earned during Involuntary Sacrifice.	Yes	Quest	1.4	5


Where Fate Comes to a Crossroads	Escape the eerie ruins.	Complete Involuntary Sacrifice.	Yes	Quest	1.4	5


Sneering at the Power of the Gods	Learn of the "Loom of Fate"...	Complete A Herald Without Adherents.	Yes	Quest	1.4	5


Silence, You Raving Lunatic	Defeat the Abyss Herald.	Earned during A Soul Set Apart.	Yes	Quest	1.4	5


We Will Be Reunited	Complete "We Will Be Reunited."		Yes	Quest	1.4	5


The Gathering Storm	Earn the chance to go to Inazuma on board the Alcor.	Earned during A Path Through the Storm.	Yes	Quest	1.6	5


Ready, Fight!	Earn your first victory in The Crux Clash.	Earned during The Crux Clash.	Yes	Quest	1.6	5


Autumn Winds, Scarlet Leaves	Complete "Autumn Winds, Scarlet Leaves."		Yes	Quest	1.6	10


Through the Storm	Reach the Outsider Settlement.	Complete Setting Sail.	Yes	Quest	2.0	5


Hiiragi Sanjuuro	Escort the goods successfully and leave Ritou.	Complete Ritou Escape Plan.	Yes	Quest	2.0	5


The Aspirations of All	Come into contact with the Statue of the Omnipresent God, the symbol of Eternity.	Earned during Three Wishes.	Yes	Quest	2.0	5


The Princess Behind the Curtain	Officially make the acquaintance of the young lady of the Kamisato Clan.	Complete Three Wishes.	Yes	Quest	2.0	5


Omamori, Justice, Number One	Complete the "three small wishes."	Earned during A Flower Blooms in a Prison.	Yes	Quest	2.0	5


Jailhouse Fiesta	Rescue Masakatsu successfully.	Earned during A Flower Blooms in a Prison.	Yes	Quest	2.0	5


To Brave the Lightning's Glow	Become the target of the Vision Hunt Decree.	Complete Amidst Stormy Judgment.	Yes	Quest	2.0	5


Revolutionary Outlander	Successfully join the resistance.	Earned during In the Name of the Resistance.	Yes	Quest	2.0	5


The Immovable God and the Eternal Euthymia	Complete "The Immovable God and the Eternal Euthymia."		Yes	Quest	2.0	10


Stillness, the Sublimation of Shadow	Complete "Stillness, the Sublimation of Shadow."		Yes	Quest	2.0	10


SWORDFISH II	Obtain the trust of the Swordfish II squad.	Earned during Sword, Fish, Resistance.	Yes	Quest	2.1	5


Though Their Wishes Be Like Morning Dew...	Find the person behind the distribution of the Delusions.	Complete Delusion.	Yes	Quest	2.1	5


Fantabulous Firework Fiesta	Set off fireworks to distract the guards.	Earned during Proof of Guilt.	Yes	Quest	2.1	5


Duel Before the Throne	Emerge victorious in the duel before the throne.	Earned during Duel Before the Throne.	Yes	Quest	2.1	5


Their Wishes	Bring all the wishes upon the Statue of the Omnipresent God to fruition.	Complete The Omnipresent God.	Yes	Quest	2.1	5


Omnipresence Over Mortals	Complete "Omnipresence Over Mortals."		Yes	Quest	2.1	10


"All is Well"	Help Wang Ping'an renovate Pervases' temple.	Complete Hereafter: Return to the Mountains.	Yes	Quest	2.4	5


Anna's Adventures	Help Anna become an adventurer.	Complete Anna the Adventurer!.	Yes	Commission	2.4	5


Prelude to the Journey	A young man is about to embark on a long journey...	Complete The Little Pirate Goes Out to Sea.	Yes	Commission	2.4	5


Rise of the Jade Chamber	Complete the reconstruction of the Jade Chamber.	Earned during Where the Heart Finds Rest.	Yes	Quest	2.4	5


Majesty of the Deep	Defeat Beisht, Avenger of the Vortex.	Earned during Where the Heart Finds Rest.	Yes	Quest	2.4	5


A Former Dream	Witness the truth of the village's history.	Earned during Bygones Times Like Dust Passing.	Yes	Quest	2.4	5


The Crane Returns on the Wind	Complete "The Crane Returns on the Wind."		Yes	Quest	2.4	10


When One Gazes Into the Abyss...	Though you are reunited with Dain, the Abyss is watching...	Complete In the Depths, an Unexpected Reunion.	Yes	Quest	2.6	5


The Beautiful and Damned	Learn the secret behind the Black Serpent Knights and the hilichurls.	Complete The Grave of the Guarded.	Yes	Quest	2.6	5


The Will to Live and the Depths of Lamentation	Defeat the Abyss Herald.	Complete Memories of Inteyvat.	Yes	Quest	2.6	5


May Glory Go With You	Complete "Requiem of the Echoing Depths"		Yes	Quest	2.6	10


No Way Home	Break through the obstacles and meet up with Xiao in "Perilous Trail."	Earned during Danger All Around.	Yes	Quest	2.7	5


Layers of Fear	Escape the mysterious space at the very bottom of The Chasm successfully.	Earned during At Tunnel's End, Light.	Yes	Quest	2.7	5


Of Heart and Soul	Complete "Perilous Trail."	Complete At Tunnel's End, Light.	Yes	Quest	2.7	10


Voice of Akasha	Hear the voice of divine wisdom.	Earned during The Trail of the God of Wisdom.	Yes	Quest	3.0	5


The Merchant and the Gate of Knowledge	Meet Dori and purchase Canned Knowledge.	Complete Lost in Prosperity.	Yes	Quest	3.0	5


The House of Canned Time	Use the Canned Knowledge to increase your combat strength.	Earned during Ever So Close.	Yes	Quest	3.0	5


Through Mists of Smoke and Forests Dark	Complete "Through Mists of Smoke and Forests Dark."		Yes	Quest	3.0	10


The Flavor of Déjà Vu	Pick the Sunsettia-flavored box of candy by yourself.	Earned during The Arrival of the Sabzeruz Festival.	Yes	Quest	3.0	5


Even Paimon Wouldn't Eat That!	Eat a visibly terrible Coconut Charcoal Cake.	Earned during The Arrival of the Sabzeruz Festival.	Yes	Quest	3.0	5


All Dreams Must End With an Awakening	Wake from the Sabzeruz samsara.	Earned during The End of the Sabzeruz Festival.	Yes	Quest	3.0	5


The Morn a Thousand Roses Brings	Complete "The Morn a Thousand Roses Brings."	Complete The End of the Sabzeruz Festival.	Yes	Quest	3.0	10


The Soul Transposed	Share senses with Nahida through possession using Akasha.	Earned during Like a Triumphant Hero.	Yes	Quest	3.1	5


Triumph of the Imagination	Be viewed as the savior of the world by the citizens controlled by Dottore.	Complete Like a Triumphant Hero.	Yes	Quest	3.1	5


The God Gazes Back	Witness Scaramouche's past after being connected to the "divine consciousness."	Complete The Gaze From a Certain God.	Yes	Quest	3.1	5


Dreams, Emptiness, Deception	Complete "Dreams, Emptiness, Deception."		Yes	Quest	3.1	10


Desert Raider	Find the ancient temple beneath the flowing desert.	Earned during Secret of the Scorching Desert.	Yes	Quest	3.1	5


When the Dark Sun Passes	Understand the past through the final words of the priest of Deshret.	Earned during Secret of the Scorching Desert.	Yes	Quest	3.1	5


King Deshret and the Three Magi	Complete "King Deshret and the Three Magi."		Yes	Quest	3.1	10


Eremitis ne credite	Help Cyno get Rahman and his crew into Sumeru.	Complete Through the Predawn Night.	Yes	Quest	3.2	5


Victory Road	Finish the preparations required to put that plan into action.	Complete As by a God's Side.	Yes	Quest	3.2	5


The Longest Day	Rescue a god on Jnagarbha Day.	Complete Jnagarbha Day.	Yes	Quest	3.2	5


...I'm Sorry, Sir, But You're Ineligible	Prevent the birth of the "forged god."	Earned during Where the Boat of Consciousness Lies.	Yes	Quest	3.2	5


Akasha Pulses, the Kalpa Flame Rises	Complete "Akasha Pulses, the Kalpa Flame Rises."		Yes	Quest	3.2	10


Mystery of Tatarasuna	Investigate the memories of Tatarasuna's past within Irminsul.	Earned during The Night-Bird Falls at the Curtain's Call.	Yes	Quest	3.3	5


Echoes of History	Discover the consequences that have resulted from The Balladeer entering Irminsul.	Complete A Dance of Destruction.	Yes	Quest	3.3	5


Parinama: Fox, Cat, Bird, and Monster	Solve Nahida's hidden riddle and discover The Balladeer's past.	Earned during The Kabukimono's Finale.	Yes	Quest	3.3	5


Me, Myself, But Not I	Defeat the Everlasting Lord of Arcane Wisdom within the memory.	Complete The Kabukimono's Finale.	Yes	Quest	3.3	5


Inversion of Genesis	Complete "Inversion of Genesis."		Yes	Quest	3.3	10


Star-Crossed Night	Recall memories related to your kin.	Complete "Destined Encounter."	Yes	Quest	3.5	5


The Sickness Unto Near-Death	Create the medicine that will bring hope.	Earned during "Fortune-Mocking Pedigree."	Yes	Quest	3.5	5


The Far Side of Fate	Witness the miracle granted by the "Sinner."	Complete "A Lamenter at Fate's End."	Yes	Quest	3.5	5


Caribert	Complete "Caribert."	Complete "Portended Fate."	Yes	Quest	3.5	10


Like Water Disappearing Into Water	Hear about the "prophecy" that has been circulating around Fontaine.		Yes	Quest	4.0	5


A Detective in Action	Investigate the truth of the incident as Lyney's "attorney."		Yes	Quest	4.0	5


A Twist of Great Magic	The Oratrice Mecanique d'Analyse Cardinale has delivered a verdict of not guilty.	Complete Lies Cast Shadows Under Gathered Lights	Yes	Quest	4.0	5


Prelude of Blancheur and Noirceur	Complete "Prelude of Blancheur and Noirceur."	Complete Prelude of Blancheur and Noirceur	Yes	Quest	4.0	10


Lennék én folyóvíz	Hear the Oceanid's call and connect with her consciousness.		Yes	Quest	4.0	5


Once Upon a Time in Fleuve Cendre	Learn about Navia's father at the Spina di Rosula's stronghold.		Yes	Quest	4.0	5


Tragedy Repeats Itself	Reveal the truth behind the "serial disappearances case."		Yes	Quest	4.0	5


As Light Rain Falls Without Reason	Complete "As Light Rain Falls Without Reason."	Complete As Light Rain Falls Without Reason	Yes	Quest	4.0	10


Visitor to the "Aquarium"	After completing all of the paperwork, go to the Fortress of Meropide.	Complete A Tea Party Most Thorny.	No	Quest	4.1	5


A Vision in a Dream	See what Childe experienced from his perspective in a dream.	Complete Fortress of Meropide.	Yes	Quest	4.1	5


Fortress Corner Society's Rules	Investigated two of the "hidden rules" in the prison.	Complete The Proscribed, Hidden in Plain Sight	No	Quest	4.1	5


To the Stars Shining in the Depths	Complete "To the Stars Shining in the Depths."	Complete Lost in Deep Seas.	Yes	Quest	4.1	10


Le Déluge	Freminet recalls what happened to him...	Complete The Truth Shrouded in Shadow	No	Quest	4.1	5


The Secret of Blue Water	Learn the history and secrets of the Fortress of Meropide.	Complete Secret Keepers and Forbidden Zones	No	Quest	4.1	5


Out of the Aeons	Learn of Neuvillette's true identity.	Complete Calamitous Tread	No	Quest	4.1	5


Cataclysm's Quickening	Complete "Cataclysm's Quickening."	Complete A Moment's Respite	No	Quest	4.1	10


The Gulls Once Wept	Witness the Poisson disaster.	Complete Deluge of Wrathful Waters	Yes	Quest	4.2	5


Love is Destructive	Navia survives her encounter with Primordial Seawater	Complete Meeting Is Also Parting	Yes	Quest	4.2	5


The Stage of Fate	Lay a trap with your companions that will allow you to "judge a god."	Complete Hunters, Prophets	Yes	Quest	4.2	5


For a Better Tomorrow	People rebuild their home.	Talk to Charlotte in Finale.	Yes	Quest	4.2	5


Masquerade of the Guilty	Complete "Masquerade of the Guilty."	Complete Finale	Yes	Quest	4.2	10


The Town Where Only I Am Missing	Investigate "someone who only exists in people's memories."	Complete Cold Case Commission	Yes	Quest	4.7	5


Long-Awaited Moment	Without your knowledge, Dainsleif crossed swords with your sibling...	Complete Memories That Should Not Exist	Yes	Quest	4.7	5


The Proof of Existence	Enter Caribert's "realm of consciousness."	Enter Caribert's realm of consciousness during World-Order Narration	Yes	Quest	4.7	5


Bedtime Story	Complete "Bedtime Story."	Complete World-Order Narration	Yes	Quest	4.7	10


Land of Saurians	Everything is incredibly distinctive.	Complete Natlan! A New Adventure	Yes	Quest	5.0	5


Where All Glory Belongs	When dreams collide, the most dazzling sparks ignite.	Complete Pilgrimage of the Return of the Sacred Flame	Yes	Quest	5.0	5


Battlefield of Ice and Fire	A great amount of strength is needed to support one's position.	Complete A Decision	Yes	Quest	5.0	5


Reunion	I will find you, no matter the distance.	Complete Into Eternal Night	Yes	Quest	5.0	5


The Great Escape	The boundaries trapping the path home are shattered, and light now pierces into the chaos of darkness.	Complete Into Eternal Night	Yes	Quest	5.0	5


Black Stone Under a White Stone	Complete "Black Stone Under a White Stone."		Yes	Quest	5.0	10


Flowers Resplendent on the Sun-Scorched Sojourn	Complete "Flowers Resplendent on the Sun-Scorched Sojourn."		Yes	Quest	5.0	10


Ode to Tumaini	As the Pilgrim's Chronicle fills with memories, the story of Natlan marches on...	Complete every entry in the Pilgrim's Chronicle	Yes		5.5	20


The General in His Labyrinth	Officially meet with the Fatui Harbinger "The Captain."	Earned during To Whence the Smoke Drifts	Yes	Quest	5.1	5


The Sacrifice Not Offered	Just what is he searching for...	Complete To Whence the Smoke Drifts	Yes	Quest	5.1	5


Beyond the Smoke and Mirrors	Complete "Beyond the Smoke and Mirrors."	Complete The Flickering Light Splits in Twain	Yes	Quest	5.1	10


Before Dawn Breaks	Only by joining together can we find the light.	Complete Beneath the Secret Source	Yes	Quest	5.1	5


The Victors Shall Burn Bright	At long last, once more, victory heralded Natlan's path	Beginning A Fuel Named "Fate"	Yes	Quest	5.1	5


The Rainbow Destined to Burn	Complete "The Rainbow Destined to Burn."	Complete A Fuel Named "Fate"	Yes	Quest	5.1	10


A Small Step	The experience gained along the way is as important as the thought put in before you even began.	Earned during For the Same Land	Yes	Quest	5.2	5


All Fires Fuel the Flame	Complete "All Fires Fuel the Flame."	Complete For the Same Land	Yes	Quest	5.2	10


Moment of Awakening	Echoes of past and future lie hidden in the land of dreams.	Complete Subterranean Ruins.	Yes	Quest	5.3	5


Unfinished Journey	There are still many things for you and your companions to experience together.	Complete As the Sun Rises and Sets.	Yes	Quest	5.3	5


The War to End War	At long night's end comes the dawn of "hope."	Enter the Night Kingdom in Journey of Stars and Flames.	Yes	Quest	5.3	5


A Human-Made Miracle	Seize final victory for Natlan.	Listen to the victory speech in When All Becomes a Monument.	Yes	Quest	5.3	5


Incandescent Ode of Resurrection	Complete "Incandescent Ode of Resurrection."	Complete When All Becomes a Monument.	Yes	Quest	5.3	10


Restless as a Child	Fend off the monsters from the snowy mountain together with your companions.	Complete the 13th step of The Hunger of Many	Yes	Quest	5.6	5


Walpurgis Game	Pass the trial set by the Hexenzirkel.	Earned during The Gardener.	Yes	Quest	5.6	5


Paralogism	Complete "Paralogism."	Complete The Gardener.	Yes	Quest	5.6	5


Before the Dawn	Defeat the Abyss Order's assault on the Masters of the Night-Wind.	Complete The Key That Unlocks Fate.	Yes	Quest	5.7	5


Symphony of a New World	The Loom of Fate has rewoven the Ley Lines of New Khaenri'ah.	Earned during A Space and Time Without You.	Yes	Quest	5.7	5


A Space and Time for You	Complete "A Space and Time for You."	Complete A Space and Time Without You.	Yes	Quest	5.7	10


Unimaginable Love	This robot hails from Nod-Krai.	Complete Flamelets	Yes	Quest	5.8	5


Incomprehensible Fury	Halt the rekindling and return of the "Mirror of the Dawning Morn."	Complete step 13 of Searing	Yes	Quest	5.8	5


The Journey Home	Complete "The Journey Home."	Complete Searing	Yes	Quest	5.8	10
